Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-10-25,0.24472786001579108,0.24830899848523988,0.22801487861923422,0.22968627512454987,385512000,0.0,0.0
2000-10-26,0.2311184127007896,0.24830904453591102,0.21488310286751408,0.23947536945343018,265776000,0.0,0.0
2000-10-27,0.2397136328023167,0.24562354934424513,0.22538808549176967,0.23398339748382568,210960000,0.0,0.0
2000-10-30,0.23016396149571677,0.23535690354098973,0.21727050435227055,0.21750980615615845,192120000,0.0,0.0
2000-10-31,0.2261050875819854,0.24114667102635853,0.21918115676792657,0.2373858243227005,299256000,0.0,0.0
2000-11-01,0.23159609820494603,0.24066907554814831,0.2234784429083096,0.23732630908489227,304536000,0.0,0.0
2000-11-02,0.24568324847550338,0.26168015775105,0.24162440745857924,0.2554722726345062,192888000,0.0,0.0
2000-11-03,0.2521295150392485,0.27696012734582764,0.2502197453804013,0.2721852660179138,268632000,0.0,0.0
2000-11-06,0.27863159394136794,0.3056112845002461,0.2769601966929346,0.293196439743042,635040000,0.0,0.0
2000-11-07,0.28842052351217584,0.28842052351217584,0.26358988840000686,0.2733789384365082,258240000,0.0,0.0
2000-11-08,0.27648340135545435,0.27648340135545435,0.2612025106177079,0.26526135206222534,187080000,0.0,0.0
2000-11-09,0.24926430741872627,0.26168007366209944,0.2258657847615922,0.2375655174255371,564528000,0.0,0.0
2000-11-10,0.24568323597656652,0.2578597037602733,0.21870354080680313,0.2246721237897873,805248000,0.0,0.0
2000-11-13,0.21345100001177064,0.2502197339539573,0.2062877656759226,0.22562748193740845,530040000,0.0,0.0
2000-11-14,0.2406689551997814,0.2688423754735948,0.23875921374705628,0.2669326066970825,470736000,0.0,0.0
2000-11-15,0.2621577895566655,0.27051381572182387,0.2514134178523076,0.26341110467910767,423864000,0.0,0.0
2000-11-16,0.25594986678309745,0.2626344954386799,0.24448944945590523,0.24687686562538147,235536000,0.0,0.0
2000-11-17,0.2487866867993475,0.26144085585107946,0.23398347387317342,0.24210205674171448,178776000,0.0,0.0
2000-11-20,0.23314822800103585,0.23326741439274995,0.2208516597656662,0.22347839176654816,298752000,0.0,0.0
2000-11-21,0.23302904309624406,0.23493881240289702,0.2077207607899374,0.21918118000030518,382512000,0.0,0.0
2000-11-22,0.210108216850337,0.2167928610882366,0.19864778256879764,0.2077207863330841,409752000,0.0,0.0
2000-11-24,0.21010822279215027,0.2277765425208231,0.21010822279215027,0.21965797245502472,165072000,0.0,0.0
2000-11-27,0.2354164805115189,0.2368485751998933,0.20348221985422804,0.2122563272714615,363864000,0.0,0.0
2000-11-28,0.21547992037450178,0.2177481641454922,0.19172382150421674,0.19643910229206085,382344000,0.0,0.0
2000-11-29,0.19936388890408574,0.19960227545065531,0.16951909278866303,0.1843222975730896,636408000,0.0,0.0
2000-11-30,0.16856363656987597,0.16856363656987597,0.1389581474199661,0.15471577644348145,981624000,0.0,0.0
2000-12-01,0.16426648375645045,0.18623200175655247,0.16331113453714055,0.1699966937303543,784080000,0.0,0.0
2000-12-04,0.17107125024296138,0.17668135915470998,0.15949071347158433,0.17262253165245056,474264000,0.0,0.0
2000-12-05,0.1847999168550615,0.19148456105986544,0.1676092723488128,0.18384458124637604,997224000,0.0,0.0
2000-12-06,0.18026340812439462,0.18527666908105223,0.15662559144207933,0.1575809270143509,950928000,0.0,0.0
2000-12-07,0.1499409033581635,0.1630727162742403,0.14182325160816317,0.15471577644348145,785184000,0.0,0.0
2000-12-08,0.17071270874803346,0.19100683993002598,0.1547753834081565,0.19005241990089417,853392000,0.0,0.0
2000-12-11,0.18384453649526403,0.19387194437333227,0.17906966298479085,0.19005241990089417,757632000,0.0,0.0
2000-12-12,0.18527660910258115,0.18861937400715234,0.17859196731654997,0.18479984998703003,409512000,0.0,0.0
2000-12-13,0.18408295704540534,0.18718735039679746,0.1671316004245062,0.17047438025474548,675072000,0.0,0.0
2000-12-14,0.1692796807037402,0.17071269044525858,0.15471577363170932,0.15877459943294525,569016000,0.0,0.0
2000-12-15,0.14874724970003714,0.1580586273953442,0.1423000758178222,0.14301703870296478,1094424000,0.0,0.0
2000-12-18,0.1489856492562608,0.15280610482970505,0.14564286846341146,0.14773234724998474,658872000,0.0,0.0
2000-12-19,0.14994097900165726,0.16331117139667423,0.13370475196374126,0.13656985759735107,946200000,0.0,0.0
2000-12-20,0.129645879638755,0.14850791764875396,0.11508196994270217,0.12176752835512161,1105392000,0.0,0.0
2000-12-21,0.12009615549053027,0.1365698376261261,0.10505365294136965,0.10648666322231293,845256000,0.0,0.0
2000-12-22,0.11508196614695589,0.14612046906889536,0.11508196614695589,0.13394398987293243,949080000,0.0,0.0
2000-12-26,0.13561538465970363,0.13704747924828933,0.11985683844116404,0.1284521520137787,343824000,0.0,0.0
2000-12-27,0.1270201037411369,0.14230007931364405,0.12176756730997487,0.13704752922058105,339456000,0.0,0.0
2000-12-28,0.13155653316599916,0.1413455666945601,0.1294074763468086,0.13776350021362305,419232000,0.0,0.0
2000-12-29,0.13752515171439664,0.14206163886784504,0.12224426659607054,0.12516896426677704,495168000,0.0,0.0
2001-01-02,0.12606474098638135,0.12773612393521952,0.11388826010162789,0.11436592787504196,290808000,0.0,0.0
2001-01-03,0.1107838581248536,0.1506569881185913,0.10791874639160196,0.14946326613426208,910368000,0.0,0.0
2001-01-04,0.14683651396060568,0.17047434000875392,0.14277768762859547,0.16665388643741608,815448000,0.0,0.0
2001-01-05,0.16522092019823145,0.1659378830257909,0.13848052515462078,0.14170320332050323,432768000,0.0,0.0
2001-01-08,0.13776349462583765,0.16140131530823654,0.13776349462583765,0.15519343316555023,573768000,0.0,0.0
2001-01-09,0.15734253748839494,0.1614013641267164,0.14970162976907575,0.15829695761203766,302904000,0.0,0.0
2001-01-10,0.1501792856529867,0.1699966571600784,0.14659813402648197,0.16927969455718994,392928000,0.0,0.0
2001-01-11,0.16522090212169727,0.19053011478296533,0.16235579716673929,0.18336689472198486,447648000,0.0,0.0
2001-01-12,0.18647039319486006,0.1976924551259417,0.17763669088887538,0.17954646050930023,669000000,0.0,0.0
2001-01-16,0.18050176826317357,0.18050176826317357,0.16259506594097559,0.16546018421649933,414984000,0.0,0.0
2001-01-17,0.17811432828991,0.18336687674237684,0.17071272249515265,0.17142876982688904,592584000,0.0,0.0
2001-01-18,0.17142877842915935,0.20915285662767097,0.16760925345748015,0.20431838929653168,948168000,0.0,0.0
2001-01-19,0.2101081559302584,0.2177481335663902,0.19578262064744462,0.19888611137866974,1018704000,0.0,0.0
2001-01-22,0.19291755378342754,0.20055753290306816,0.18551594745521977,0.1910068690776825,377712000,0.0,0.0
2001-01-23,0.18861943626380315,0.21392774807655335,0.18766501603267507,0.2100486159324646,433632000,0.0,0.0
2001-01-24,0.20986886496062104,0.21201792201103542,0.1969763396901539,0.20915281772613525,451728000,0.0,0.0
2001-01-25,0.20199050996137874,0.20246726912812102,0.18384453446399762,0.18814173340797424,440016000,0.0,0.0
2001-01-26,0.1776366637293175,0.1963795165497476,0.17632376904098185,0.19411127269268036,259248000,0.0,0.0
2001-01-29,0.1881417460958467,0.1953049652815431,0.18145710314126623,0.1950656771659851,354168000,0.0,0.0
2001-01-30,0.19817003041993453,0.20354175002783365,0.19434957774740538,0.19936373829841614,243720000,0.0,0.0
2001-01-31,0.19960212096638902,0.20724301250797325,0.1929174799277892,0.19721467792987823,358344000,0.0,0.0
2001-02-01,0.19721475792212503,0.19960220192700662,0.1886194294229078,0.19822970032691956,371856000,0.0,0.0
2001-02-02,0.19840850027732918,0.20294498863178795,0.1776366888026959,0.17906971275806427,320520000,0.0,0.0
2001-02-05,0.1788303703069687,0.18002409216071236,0.16832528737613334,0.1788303703069687,367584000,0.0,0.0
2001-02-06,0.17548762910906643,0.18336691093036633,0.17507047667634776,0.17978575825691223,250440000,0.0,0.0
2001-02-07,0.1785920028473936,0.18002409751086637,0.16187902203692256,0.17142876982688904,720384000,0.0,0.0
2001-02-08,0.1723841498177627,0.18217318748238812,0.1697574174475118,0.17047438025474548,384288000,0.0,0.0
2001-02-09,0.16904132180818182,0.17023504357098182,0.1630727266560771,0.16927969455718994,259608000,0.0,0.0
2001-02-12,0.1673699567207317,0.16927972609523978,0.15662558449247813,0.16474415361881256,354336000,0.0,0.0
2001-02-13,0.16784759719415707,0.17763663190247284,0.16593782820789424,0.16975736618041992,467736000,0.0,0.0
2001-02-14,0.16760926597512454,0.18718734024230932,0.16044603206019475,0.18217317759990692,690888000,0.0,0.0
2001-02-15,0.20724313608029238,0.21918123274226312,0.20581012566060744,0.2155991643667221,1108512000,0.0,0.0
2001-02-16,0.20461632060285967,0.23302900484140357,0.20437794785704255,0.2272987961769104,1081176000,0.0,0.0
2001-02-20,0.2215686063667065,0.2263434800984077,0.2043779652485013,0.20461633801460266,701304000,0.0,0.0
2001-02-21,0.19697636274984234,0.2225230298777087,0.1948273054478415,0.2139277160167694,646512000,0.0,0.0
2001-02-22,0.21273403757366838,0.22920863500196229,0.20628776603700635,0.22300074994564056,815304000,0.0,0.0
2001-02-23,0.221807004986528,0.2253881572872473,0.20055753496704373,0.2076006531715393,1034664000,0.0,0.0
2001-02-26,0.20151288419287222,0.20724310806418852,0.19411129094740595,0.20294497907161713,751824000,0.0,0.0
2001-02-27,0.19793084607094202,0.20581012879266145,0.18957481765734882,0.1907685399055481,533832000,0.0,0.0
2001-02-28,0.1893354910861177,0.20055753810800914,0.16713158687239796,0.17071273922920227,784056000,0.0,0.0
2001-03-01,0.16856364634248838,0.18718729598084793,0.1528060164054118,0.18420208990573883,915288000,0.0,0.0
2001-03-02,0.17095114041327045,0.18312852403075452,0.16426649606630211,0.16647514700889587,1413504000,0.0,0.0
2001-03-05,0.1599683533072185,0.17238413600946623,0.15901393310673298,0.1680860072374344,742296000,0.0,0.0
2001-03-06,0.17668140011775293,0.19029089612193323,0.17369710767428265,0.1843222975730896,834408000,0.0,0.0
2001-03-07,0.18838105308521755,0.1996021981752643,0.18503827359948613,0.19912543892860413,938280000,0.0,0.0
2001-03-08,0.1933952453892122,0.20795915752640462,0.1933952453892122,0.20581009984016418,829344000,0.0,0.0
2001-03-09,0.19506570573440013,0.19602104130432396,0.1733394755972153,0.1912461668252945,1216776000,0.0,0.0
2001-03-12,0.18479997235183102,0.19339530401714516,0.17620464068651684,0.1843222975730896,762144000,0.0,0.0
2001-03-13,0.1867096954965144,0.2091528904058049,0.18575434617931924,0.20628777146339417,1082352000,0.0,0.0
2001-03-14,0.19697641344904504,0.21870356146079145,0.19697641344904504,0.217986598610878,1351128000,0.0,0.0
2001-03-15,0.23135772281651165,0.2434745987564965,0.2230007657647963,0.2287309765815735,1875984000,0.0,0.0
2001-03-16,0.22514978043485218,0.233983467799524,0.21846422154169826,0.22777651250362396,1225200000,0.0,0.0
2001-03-19,0.22658183675950297,0.24257875489227826,0.21422657878976262,0.24090738594532013,943896000,0.0,0.0
2001-03-20,0.2380423126322051,0.2530848272474107,0.21583840876104818,0.2184642255306244,1990560000,0.0,0.0
2001-03-21,0.2189418795931116,0.24114668306695006,0.21774815771725287,0.23470042645931244,1877352000,0.0,0.0
2001-03-22,0.2368486873110619,0.25929281749264843,0.23493891715291756,0.25833746790885925,1697760000,0.0,0.0
2001-03-23,0.26311221894544823,0.2678880085065795,0.24305647122545482,0.2559499144554138,1509672000,0.0,0.0
2001-03-26,0.2559499373339097,0.27122989685859555,0.2559499373339097,0.26979780197143555,1542960000,0.0,0.0
2001-03-27,0.2645453007070825,0.2738566783861159,0.24878673549520144,0.2600088119506836,1702152000,0.0,0.0
2001-03-28,0.2528456391771923,0.26693281093508847,0.25212959146422664,0.26018765568733215,1433280000,0.0,0.0
2001-03-29,0.2579191821653462,0.2731404705388789,0.25260705577956777,0.26406747102737427,1632960000,0.0,0.0
2001-03-30,0.26215768569344533,0.26717094419703086,0.24639915805741458,0.24801093339920044,1423176000,0.0,0.0
2001-04-02,0.24735453843891067,0.25332314713137233,0.23446109769836843,0.2375655174255371,1265160000,0.0,0.0
2001-04-03,0.23398347800442534,0.2518911116462484,0.2337451052044399,0.2454439252614975,1991616000,0.0,0.0
2001-04-04,0.2361324868923625,0.23661016137528693,0.20557164837751904,0.22013556957244873,3362472000,0.0,0.0
2001-04-05,0.23470039975971635,0.24425014635641082,0.22825322853844002,0.24043060839176178,1724760000,0.0,0.0
2001-04-06,0.23732629797531946,0.25212951282930973,0.2332674568551008,0.23947536945343018,1547664000,0.0,0.0
2001-04-09,0.24410716471023788,0.2500280668267366,0.22405140462150688,0.2278333455324173,1097160000,0.0,0.0
2001-04-10,0.23329588592476946,0.2567136648068335,0.2311568970662534,0.2493404746055603,1186416000,0.0,0.0
2001-04-11,0.2646974536361739,0.2742866309304892,0.257095973285127,0.2643921375274658,1426872000,0.0,0.0
2001-04-12,0.25950272675464187,0.27982526895658655,0.25453621589393355,0.2683648467063904,1440264000,0.0,0.0
2001-04-16,0.2635899625240108,0.26912948093736494,0.2570190252158018,0.2618323862552643,764112000,0.0,0.0
2001-04-17,0.25797434483403286,0.2767694593484191,0.2578597488076653,0.2746680676937103,1112448000,0.0,0.0
2001-04-18,0.286243099515353,0.3224204676265313,0.286243099515353,0.295144647359848,2301864000,0.0,0.0
2001-04-19,0.29682511045907845,0.3255908071575991,0.2954883758663845,0.3205097019672394,1632264000,0.0,0.0
2001-04-20,0.3166516031988119,0.3437743149931945,0.3082854966325395,0.3321992754936218,1773840000,0.0,0.0
2001-04-23,0.32497933600040535,0.3252855538056533,0.31134142724775093,0.31466493010520935,1239000000,0.0,0.0
2001-04-24,0.31378645682153344,0.337280348893343,0.28746600115754667,0.2923939824104309,1828320000,0.0,0.0
2001-04-25,0.2931577864857846,0.31626934290058967,0.29205024389177425,0.3058403432369232,1423728000,0.0,0.0
2001-04-26,0.31248746797720356,0.31248746797720356,0.27887080805814213,0.28173592686653137,1486008000,0.0,0.0
2001-04-27,0.2926233044074066,0.30305230596955973,0.28693069182295816,0.3017916679382324,915672000,0.0,0.0
2001-04-30,0.31000470884687426,0.3359813927159316,0.30343377165802315,0.3182177245616913,1583280000,0.0,0.0
2001-05-01,0.31936373324461803,0.3487794423855802,0.3142065301104669,0.3479387164115906,1867368000,0.0,0.0
2001-05-02,0.3569923546893007,0.3569923546893007,0.33540825368933136,0.33995482325553894,1547784000,0.0,0.0
2001-05-03,0.3296781425063409,0.3399925497231567,0.3276152774572587,0.3384650945663452,960504000,0.0,0.0
2001-05-04,0.3285321412108548,0.34851179925440545,0.3270047131876216,0.3431254029273987,953520000,0.0,0.0
2001-05-07,0.3418260414908192,0.36100346006355694,0.3378148822194332,0.35852065682411194,975600000,0.0,0.0
2001-05-08,0.36383007842023535,0.3639832009346533,0.3295257988799394,0.33258160948753357,1620144000,0.0,0.0
2001-05-09,0.32199964182698304,0.32899049066559016,0.31477957363145437,0.3169955611228943,1319040000,0.0,0.0
2001-05-10,0.3261637607014259,0.330021797641877,0.3025552971681337,0.30633723735809326,998904000,0.0,0.0
2001-05-11,0.3055736276468176,0.30752189647504957,0.2923941298984264,0.2985057532787323,921216000,0.0,0.0
2001-05-14,0.2993848976313771,0.3046181960849715,0.2886121103171431,0.30106547474861145,702432000,0.0,0.0
2001-05-15,0.30370150189114675,0.32471260471151514,0.3002633477598421,0.31187689304351807,1242600000,0.0,0.0
2001-05-16,0.3047327950790687,0.32853198161445657,0.30278452675768774,0.32658371329307556,957096000,0.0,0.0
2001-05-17,0.32765366878909064,0.34190310860003337,0.3226110901890257,0.3323524594306946,919056000,0.0,0.0
2001-05-18,0.331244911684144,0.3399924324819975,0.323184092431199,0.3296780288219452,575832000,0.0,0.0
2001-05-21,0.32895285409074,0.3514528784511683,0.32234339218353947,0.3445766270160675,1064688000,0.0,0.0
2001-05-22,0.34961935077418094,0.35832927833167055,0.3361730600966997,0.3548911511898041,1049976000,0.0,0.0
2001-05-23,0.36883519378750207,0.3820146907121964,0.347633375379048,0.3518737554550171,2244912000,0.0,0.0
2001-05-24,0.34954306734217033,0.36612218742875396,0.3390379986859221,0.3570684492588043,1680576000,0.0,0.0
2001-05-25,0.349886986210031,0.3550826885912334,0.3438129603049098,0.350306898355484,947952000,0.0,0.0
2001-05-29,0.34832099866372507,0.3483970954371054,0.331206465459233,0.33594372868537903,920568000,0.0,0.0
2001-05-30,0.3280359782074766,0.3446911957269339,0.32623990337652514,0.3296780288219452,3308904000,0.0,0.0
2001-05-31,0.3323139001912648,0.3342621683831763,0.3199751597629175,0.3270421028137207,1262928000,0.0,0.0
2001-06-01,0.3292966996997816,0.34793868798690525,0.3273860012335883,0.3451496660709381,1022472000,0.0,0.0
2001-06-04,0.3453788731527874,0.347212545770621,0.33525608987346717,0.33980175852775574,621552000,0.0,0.0
2001-06-05,0.3394193295205371,0.3611941469444281,0.3388463223903224,0.35764139890670776,987168000,0.0,0.0
2001-06-06,0.3589791803236316,0.36386866426153647,0.3537449793796991,0.3591699004173279,698976000,0.0,0.0
2001-06-07,0.35599944957427204,0.3804862398606508,0.3533635506530431,0.3794548213481903,1141152000,0.0,0.0
2001-06-08,0.3783086949832278,0.37888170210389654,0.36566371122830627,0.36959874629974365,712680000,0.0,0.0
2001-06-11,0.37013342016731343,0.3705542339563977,0.35305735893000467,0.3587875962257385,581928000,0.0,0.0
2001-06-12,0.3512621723543642,0.37609277880998604,0.35049844500786437,0.37074488401412964,1102728000,0.0,0.0
2001-06-13,0.37345690095958034,0.37911104115117533,0.3550826325812285,0.3582915663719177,938712000,0.0,0.0
2001-06-14,0.35366886064806297,0.36363944968371165,0.3485877552467114,0.35752689838409424,946152000,0.0,0.0
2001-06-15,0.35336353837592344,0.369408123315823,0.34679257640836925,0.3631048798561096,1094544000,0.0,0.0
2001-06-18,0.3621881514759983,0.3680705554295924,0.3447683009422842,0.34874093532562256,856656000,0.0,0.0
2001-06-19,0.3553118171258765,0.3636008993386403,0.32261108518552506,0.3296780288219452,1513128000,0.0,0.0
2001-06-20,0.32360404743352594,0.3476333585275467,0.3168809181814119,0.3438514173030853,1759200000,0.0,0.0
2001-06-21,0.34247614325069536,0.3564193379971499,0.3333077812616516,0.35034531354904175,1484568000,0.0,0.0
2001-06-22,0.3485878479104773,0.35790930805086224,0.3441953009493105,0.34877946972846985,761184000,0.0,0.0
2001-06-25,0.3526759487974036,0.35412727946833744,0.3379295701206154,0.3480917811393738,640032000,0.0,0.0
2001-06-26,0.3403748069173139,0.3598575485291235,0.3390380721212137,0.35813847184181213,757920000,0.0,0.0
2001-06-27,0.35641947292772497,0.35718320054390346,0.3409864152232582,0.3470604419708252,895752000,0.0,0.0
2001-06-28,0.3517207162838685,0.3562287886690795,0.3476334577979625,0.35114768147468567,909336000,0.0,0.0
2001-06-29,0.35240831259066435,0.3598576004372168,0.34843565052637954,0.3543180823326111,730920000,0.0,0.0
2001-07-02,0.34029877448737816,0.34316386640957425,0.3334986178745368,0.3386172950267792,1040016000,0.0,0.0
2001-07-03,0.3362875483873722,0.34648733050392827,0.3345684990291442,0.34293460845947266,406296000,0.0,0.0
2001-07-05,0.33884631411097815,0.340947677197123,0.3176445043353452,0.318065345287323,1020096000,0.0,0.0
2001-07-06,0.31328967401810387,0.31573488053785503,0.30217304219166835,0.30828559398651123,802824000,0.0,0.0
2001-07-09,0.3042745453705826,0.31164773786323724,0.29529689897598926,0.2982005178928375,1014072000,0.0,0.0
2001-07-10,0.3021730172323367,0.3061841775033858,0.29701584239675227,0.3006455898284912,1221744000,0.0,0.0
2001-07-11,0.29949966248150023,0.3048860586842538,0.29078973533439506,0.30007266998291016,904632000,0.0,0.0
2001-07-12,0.31420640881906786,0.31802687557967874,0.3065664316304448,0.315810889005661,981552000,0.0,0.0
2001-07-13,0.31348130040822253,0.31691942640773096,0.3027460812948157,0.3092785179615021,690144000,0.0,0.0
2001-07-16,0.305802721754886,0.3094315669922385,0.28288188720447505,0.2844093143939972,1191696000,0.0,0.0
2001-07-17,0.27963448086576176,0.30308985291191,0.27696005536632273,0.30030176043510437,1169904000,0.0,0.0
2001-07-18,0.2931577788913107,0.30125616816363826,0.2837602253037613,0.28991034626960754,840984000,0.0,0.0
2001-07-19,0.2941130803555284,0.30683416244792316,0.2896050102751579,0.29457151889801025,840024000,0.0,0.0
2001-07-20,0.2872368927888096,0.2937693292211992,0.2769600853791727,0.2860908508300781,742464000,0.0,0.0
2001-07-23,0.2865107923440629,0.28689310693132014,0.2586619398307738,0.25900575518608093,1547976000,0.0,0.0
2001-07-24,0.2624823436012975,0.2767693819701189,0.25694285411385775,0.27654018998146057,1365312000,0.0,0.0
2001-07-25,0.2760432772078742,0.27657871433445586,0.26465985547999943,0.27386578917503357,1245888000,0.0,0.0
2001-07-26,0.27126841803105334,0.3037014374195942,0.2698931566704802,0.3017916679382324,1714152000,0.0,0.0
2001-07-27,0.30121854111391405,0.31275508194240814,0.29224090043399154,0.3094315528869629,1094688000,0.0,0.0
2001-07-30,0.30981393240746086,0.3110745703178899,0.29873489877247233,0.3020584285259247,582288000,0.0,0.0
2001-07-31,0.3024793036333429,0.31038700194014657,0.2914772672139484,0.3090493381023407,1187760000,0.0,0.0
2001-08-01,0.31512336576645866,0.329525903546824,0.3129458776695809,0.32792145013809204,1204944000,0.0,0.0
2001-08-02,0.33208468299374333,0.3368980414582367,0.3208534585956831,0.3357144296169281,1097928000,0.0,0.0
2001-08-03,0.33235249295646846,0.3382357979244374,0.3260877478053618,0.33307862281799316,820344000,0.0,0.0
2001-08-06,0.33070946271926094,0.3465633548135632,0.32715674141766227,0.34316372871398926,1292568000,0.0,0.0
2001-08-07,0.34308684131011474,0.3447683206402238,0.3340715994040795,0.33808276057243347,1088616000,0.0,0.0
2001-08-08,0.3351414055504066,0.34381282847860584,0.3279974370570481,0.32948729395866394,1125696000,0.0,0.0
2001-08-09,0.32795901952814166,0.334415359163727,0.3178362363951547,0.3237186670303345,1643616000,0.0,0.0
2001-08-10,0.32356650855379654,0.32776836263393866,0.31363354191284265,0.3233373165130615,1036488000,0.0,0.0
2001-08-13,0.32887585409014686,0.3405654933755113,0.32398637000561853,0.33689814805984497,1514784000,0.0,0.0
2001-08-14,0.3307864617911521,0.33292542264028724,0.3237955884085895,0.32795894145965576,2321160000,0.0,0.0
2001-08-15,0.3353707093538057,0.33930484408737743,0.3254377172745138,0.3283413350582123,1816392000,0.0,0.0
2001-08-16,0.3223060105374291,0.34266708726837264,0.3210068725416919,0.3421701490879059,1026096000,0.0,0.0
2001-08-17,0.33349857531344207,0.33785352431597027,0.3173008361985947,0.32001376152038574,1668840000,0.0,0.0
2001-08-20,0.31798829391012196,0.3212357256145786,0.30805623511827124,0.31779760122299194,1183320000,0.0,0.0
2001-08-21,0.31859988969615716,0.32700452329021007,0.31061609710230453,0.31111210584640503,1186656000,0.0,0.0
2001-08-22,0.3166132296876229,0.3242541113184961,0.30656654225563573,0.32391029596328735,1498104000,0.0,0.0
2001-08-23,0.3228019337501324,0.3269661909826872,0.3151619518563669,0.3167279064655304,1013592000,0.0,0.0
2001-08-24,0.3201282837104054,0.3323139300383556,0.31825611210524074,0.3257814943790436,1110936000,0.0,0.0
2001-08-27,0.318485409195713,0.3413677520238102,0.31726327031234536,0.33705130219459534,1279608000,0.0,0.0
2001-08-28,0.33613440653292054,0.3436221914733431,0.33006038197186877,0.33265775442123413,1178760000,0.0,0.0
2001-08-29,0.33357460868600025,0.33567597234665203,0.3191729748900583,0.3219619691371918,1435800000,0.0,0.0
2001-08-30,0.3159254710577726,0.32318403516247757,0.3084761869174913,0.32093045115470886,1431312000,0.0,0.0
2001-08-31,0.3187906013902062,0.32654610418735963,0.3145887488475629,0.3236039876937866,887904000,0.0,0.0
2001-09-04,0.32272574233154816,0.32272574233154816,0.2988495524342711,0.30110403895378113,1856136000,0.0,0.0
2001-09-05,0.300836232800227,0.30981387366337365,0.28861208857611476,0.307521790266037,2395584000,0.0,0.0
2001-09-06,0.3014477639005471,0.3109599126488786,0.2935776655854763,0.2949528992176056,1950768000,0.0,0.0
2001-09-07,0.29033116951405347,0.302555342411473,0.28880281318541895,0.2980472445487976,1970256000,0.0,0.0
2001-09-10,0.29552605944117905,0.300072630596093,0.28341650614402725,0.2894144356250763,1872360000,0.0,2.0
2001-09-17,0.27138302420187943,0.278030084595237,0.25839421953649194,0.2596933841705322,1138596000,0.0,0.0
2001-09-18,0.26473579312078627,0.2666455614423653,0.23814762333760803,0.24403095245361328,894372000,0.0,0.0
2001-09-19,0.24540640030499453,0.24823299323331863,0.20674623621231006,0.24105145037174225,1561908000,0.0,0.0
2001-09-20,0.2281386606257542,0.23646717194901679,0.21392773242208082,0.2206517904996872,1470696000,0.0,0.0
2001-09-21,0.20361330981814954,0.21606758930987127,0.19872382674501465,0.20605850219726562,1226304000,0.0,0.0
2001-09-24,0.22240850655875555,0.23257069298544053,0.2125525243179256,0.22920866310596466,1507500000,0.0,0.0
2001-09-25,0.2298962627724262,0.239828326794643,0.21958187050406883,0.22026950120925903,941724000,0.0,0.0
2001-09-26,0.22309600294134324,0.22386064546139747,0.21010813257230268,0.21232320368289948,430812000,0.0,0.0
2001-09-27,0.21155958512475234,0.21392777995408352,0.1949034604626872,0.20055757462978363,907296000,0.0,0.0
2001-09-28,0.2062877621699007,0.22011637733618772,0.19750174026727854,0.20987901091575623,1044876000,0.0,0.0
2001-10-01,0.2097259341550526,0.21316406086368436,0.1887148319388988,0.19207686185836792,972804000,0.0,0.0
2001-10-02,0.19177156135401677,0.19941154244659454,0.17312864020505,0.1824501007795334,1123032000,0.0,0.0
2001-10-03,0.1815331794341557,0.22989619162598895,0.1815331794341557,0.21835966408252716,1798824000,0.0,0.0
2001-10-04,0.22997235880529865,0.2582420248232119,0.22202706282264337,0.2467045783996582,1980576000,0.0,0.0
2001-10-05,0.24296117300323894,0.25740133798803533,0.23371673831160047,0.2513658106327057,1078212000,0.0,0.0
2001-10-08,0.24143275057111813,0.26656960351207437,0.24143275057111813,0.25701895356178284,765900000,0.0,0.0
2001-10-09,0.257706488526182,0.2628260919587112,0.23852999862699234,0.2458646595478058,917556000,0.0,0.0
2001-10-10,0.2415097823182531,0.2635898955533567,0.23990532904607795,0.26168012619018555,968124000,0.0,0.0
2001-10-11,0.2756620012401134,0.2907898016550909,0.274209740706714,0.29002514481544495,918000000,0.0,0.0
2001-10-12,0.2826903101509476,0.30943161590571283,0.2816973634623111,0.30889710783958435,1253100000,0.0,0.0
2001-10-15,0.2998808838277586,0.31707153663157306,0.2914771791608909,0.307521790266037,908568000,0.0,0.0
2001-10-16,0.307139612931572,0.34090937256190396,0.3007978678763807,0.3384650945663452,1383852000,0.0,0.0
2001-10-17,0.34595191364083433,0.34610503620763516,0.31707164228179263,0.31859999895095825,1695540000,0.0,0.0
2001-10-18,0.31860006470822877,0.3351791927276597,0.3178363370586921,0.3320472836494446,1020864000,0.0,0.0
2001-10-19,0.32730982502541256,0.3438128478423756,0.3231840693211718,0.3389233648777008,1059264000,0.0,0.0
2001-10-22,0.3364021918733196,0.3514529324983603,0.3289143781218901,0.34694576263427734,970824000,0.0,0.0
2001-10-23,0.351376906521852,0.35764162634165314,0.33311629898401607,0.34083330631256104,953028000,0.0,0.0
2001-10-24,0.33464453400530225,0.3567246442893142,0.3308240667805329,0.3558848202228546,1212144000,0.0,0.0
2001-10-25,0.3476334097766063,0.3830837448562409,0.342284612017176,0.3767429292201996,1152396000,0.0,0.0
2001-10-26,0.37414448648521786,0.3853757124132423,0.34763330449183283,0.3498483896255493,1097124000,0.0,0.0
2001-10-29,0.3510714963532783,0.35718311926293334,0.3210451848607477,0.3214265704154968,1004796000,0.0,0.0
2001-10-30,0.3155441409329003,0.335714511375131,0.3082855749276028,0.3208920359611511,1153380000,0.0,0.0
